year,original_votes,interpolated_votes,diff
2016,6791.0,6791.0,0.0
2018,6057.0,6057.0,0.0
2020,8022.0,8022.0,0.0
2022,5384.0,5384.0,0.0
2024,7752.0,7752.0,0.0
