year,original_votes,interpolated_votes,diff
2016,41441.0,41441.0,0.0
2018,40417.0,40417.0,0.0
2020,54112.0,54112.0,0.0
2022,38722.0,38722.0,0.0
2024,53107.0,53107.0,0.0
