old_precinct_id,new_district_id,fragment_population,precinct_total,weight
4230001,1,5212,5212,1.0
4230002,1,3542,3542,1.0
4230003,1,4589,4589,1.0
4230004,1,5837,5837,1.0
4230005,1,9342,9342,1.0
4230005,32,0,9342,0.0
4230006,1,2500,2500,1.0
4230007,1,6496,6496,1.0
4230008,1,2883,2883,1.0
4230008,32,0,2883,0.0
4230009,1,2902,2902,1.0
4230010,1,8377,8377,1.0
4230011,1,7158,7158,1.0
4230012,1,5488,5488,1.0
4230013,1,4274,4274,1.0
4230014,1,7810,7810,1.0
4230015,1,7375,7443,0.9908638989654709
4230015,5,68,7443,0.009136101034529089
4230016,1,3672,3672,1.0
4230017,1,2529,2807,0.9009618810117563
4230017,5,247,2807,0.08799429996437477
4230017,32,31,2807,0.0110438190238689
4230018,1,5207,5207,1.0
4230019,1,11212,11212,1.0
4230020,1,4007,4007,1.0
4230021,1,2932,2932,1.0
4230022,1,3075,3075,1.0
4230023,1,3955,3955,1.0
4230025,1,4750,4750,1.0
4230026,1,5352,5352,1.0
4230027,1,5672,5672,1.0
4230028,1,10835,10835,1.0
4230029,1,3415,3415,1.0
4230030,1,11069,11069,1.0
4230031,1,10449,10449,1.0
4230032,1,8312,8312,1.0
4230034,1,4137,4137,1.0
4230035,1,6403,6403,1.0
4230036,1,8740,8740,1.0
4230037,1,4584,4584,1.0
4230038,1,6290,6290,1.0
4230039,1,2692,2692,1.0
4230040,1,10455,10455,1.0
4230041,1,8682,8682,1.0
4230042,1,8530,8530,1.0
4230042,5,0,8530,0.0
4230043,1,2112,2112,1.0
4230044,1,9983,10264,0.9726227591582229
4230044,5,281,10264,0.027377240841777086
4230045,1,3187,3187,1.0
4230046,1,3579,3579,1.0
4230047,1,1371,1371,1.0
4230047,32,0,1371,0.0
4230048,1,3456,3456,1.0
4230049,1,2874,2874,1.0
4230050,1,4032,4032,1.0
4230052,1,4137,4522,0.9148606811145511
4230052,5,385,4522,0.08513931888544891
4230054,1,6755,6755,1.0
4230055,1,13100,13100,1.0
4230056,1,7960,7960,1.0
4230058,1,7940,7940,1.0
4230059,1,9609,9609,1.0
4230060,1,5092,5092,1.0
4230061,1,6294,6294,1.0
4230063,1,1921,1921,1.0
4230064,1,1461,1461,1.0
4230065,1,2318,2318,1.0
4230066,1,5062,5062,1.0
4230070,1,1666,1666,1.0
4230071,1,10688,10688,1.0
4230072,1,1420,1420,1.0
4230073,1,3186,3186,1.0
4230074,1,3186,3186,1.0
4230075,1,5821,5821,1.0
4230075,5,0,5821,0.0
4230076,1,4075,4075,1.0
4230077,1,1559,1559,1.0
4230078,1,1354,1354,1.0
4230079,1,8070,8070,1.0
4230080,1,442,442,1.0
4230081,1,1966,1966,1.0
4230082,1,1286,1286,1.0
