year,original_votes,interpolated_votes,diff
2016,8131.0,8131.0,0.0
2018,7467.0,7467.0,0.0
2020,10298.0,10298.0,0.0
2022,6831.0,6831.0,0.0
2024,9045.0,9045.0,0.0
