year,original_votes,interpolated_votes,diff
2016,8532.0,8532.0,0.0
2018,7961.0,7961.0,0.0
2020,10314.0,10314.0,0.0
2022,8315.0,8315.0,0.0
2024,10902.0,10902.0,0.0
