year,new_district_id,candidate,party,estimated_votes
2016,16,Corvalan,LIBERTARIAN,467.64289474033416
2016,16,Gallego,DEMOCRAT,10096.949042914937
2016,16,Gourdoux,OTHER,7137.59689613976
2016,16,Hurd,REPUBLICAN,1656.2414213412012
2016,16,O'Rourke,DEMOCRAT,144108.32411015045
2016,16,Perez,LIBERTARIAN,16528.200091627048
2016,23,Corvalan,LIBERTARIAN,320.3571052596659
2016,23,Gallego,DEMOCRAT,6644.050957085062
2016,23,Gourdoux,OTHER,372.4031038602391
2016,23,Hurd,REPUBLICAN,1479.7585786587988
2016,23,O'Rourke,DEMOCRAT,6119.675889849565
2016,23,Perez,LIBERTARIAN,962.7999083729527
2018,16,CORVALAN,LIBERTARIAN,251.68268730417856
2018,16,ESCOBAR,DEMOCRAT,118853.79259706812
2018,16,HURD,REPUBLICAN,1919.6965713741452
2018,16,MENDOZA,OTHER,7714.939226399367
2018,16,ORTIZ JONES,DEMOCRAT,8653.345285814572
2018,16,SEEBERGER,REPUBLICAN,46629.977210092366
2018,23,CORVALAN,LIBERTARIAN,189.31731269582144
2018,23,ESCOBAR,DEMOCRAT,5583.207402931865
2018,23,HURD,REPUBLICAN,1465.3034286258548
2018,23,MENDOZA,OTHER,432.06077360063256
2018,23,ORTIZ JONES,DEMOCRAT,5415.654714185428
2018,23,SEEBERGER,REPUBLICAN,2497.0227899076503
2020,16,ARMENDARIZ-JACKSON,REPUBLICAN,78956.50743761979
2020,16,ESCOBAR,DEMOCRAT,146426.1662930651
2020,16,GONZALES,REPUBLICAN,3340.99314165682
2020,16,ORTIZ JONES,DEMOCRAT,9881.539111070622
2020,16,VILLELA,LIBERTARIAN,599.4346534778664
2020,23,ARMENDARIZ-JACKSON,REPUBLICAN,5049.492562380235
2020,23,ESCOBAR,DEMOCRAT,7681.833706934849
2020,23,GONZALES,REPUBLICAN,2948.0068583431803
2020,23,ORTIZ JONES,DEMOCRAT,6894.460888929377
2020,23,VILLELA,LIBERTARIAN,431.5653465221337
2022,16,ARMENDARIZ-JACKSON,REPUBLICAN,52624.48768410054
2022,16,ESCOBAR,DEMOCRAT,92072.0795291557
2022,16,GONZALES,REPUBLICAN,1797.4776682087784
2022,16,LIRA,DEMOCRAT,2502.516317763777
2022,16,LOPEZ,OTHER,333.9615592164246
2022,23,ARMENDARIZ-JACKSON,REPUBLICAN,2361.512315899469
2022,23,ESCOBAR,DEMOCRAT,3437.9204708443212
2022,23,GONZALES,REPUBLICAN,2653.522331791222
2022,23,LIRA,DEMOCRAT,3552.4836822362236
2022,23,LOPEZ,OTHER,796.0384407835754
2024,16,ARMENDARIZ JACKSON,REPUBLICAN,84500.07301862945
2024,16,ESCOBAR,DEMOCRAT,125830.41381061956
2024,16,GONZALES,REPUBLICAN,3866.1241420616243
2024,16,LIMON,DEMOCRAT,3809.0842743582994
2024,16,MONTANEZ,REPUBLICAN,366.0645852624452
2024,23,ARMENDARIZ JACKSON,REPUBLICAN,4780.926981370561
2024,23,ESCOBAR,DEMOCRAT,5560.586189380422
2024,23,GONZALES,REPUBLICAN,6173.875857938375
2024,23,LIMON,DEMOCRAT,5639.915725641702
2024,23,MONTANEZ,REPUBLICAN,10.935414737554757
