year,new_district_id,candidate,party,estimated_votes
2016,28,Cary,OTHER,42.0
2016,28,Cuellar,DEMOCRAT,2497.0
2016,28,Hardin,REPUBLICAN,494.0
2018,28,CUELLAR,DEMOCRAT,1828.0
2018,28,THOMAS,LIBERTARIAN,140.0
2020,28,CONGDON,LIBERTARIAN,61.0
2020,28,CUELLAR,DEMOCRAT,2352.0
2020,28,WHITTEN,REPUBLICAN,1221.0
2022,28,CUELLAR,DEMOCRAT,2536.0
2022,28,GARCIA,REPUBLICAN,924.0
2024,28,CUELLAR,DEMOCRAT,3067.0
2024,28,FURMAN,REPUBLICAN,1504.0
