year,original_votes,interpolated_votes,diff
2016,90074.0,90074.0,0.0
2018,76858.0,76858.0,0.0
2020,111855.0,111855.0,0.0
2022,76650.0,76650.0,0.0
2024,114303.0,114303.0,0.0
