year,original_votes,interpolated_votes,diff
2016,3406.0,3406.0,0.0
2018,2907.0,2907.0,0.0
2020,3963.0,3963.0,0.0
2022,2496.0,2496.0,0.0
2024,3621.0,3621.0,0.0
