year,original_votes,interpolated_votes,diff
2016,15332.0,15332.0,0.0
2018,14608.0,14583.0,25.0
2020,19060.0,19060.0,0.0
2022,11979.0,11979.0,0.0
2024,18744.0,18744.0,0.0
