year,original_votes,interpolated_votes,diff
2016,16625.0,16625.0,0.0
2018,16508.0,16508.0,0.0
2020,22290.0,22290.0,0.0
2022,16560.0,16560.0,0.0
2024,26979.0,26979.0,0.0
