year,new_district_id,candidate,party,estimated_votes
2016,23,Corvalan,LIBERTARIAN,38.0
2016,23,Gallego,DEMOCRAT,368.0
2016,23,Hurd,REPUBLICAN,427.0
2018,23,CORVALAN,LIBERTARIAN,26.0
2018,23,HURD,REPUBLICAN,466.0
2018,23,ORTIZ JONES,DEMOCRAT,383.0
2020,23,GONZALES,REPUBLICAN,652.0
2020,23,ORTIZ JONES,DEMOCRAT,410.0
2020,23,VILLELA,LIBERTARIAN,36.0
2022,23,GONZALES,REPUBLICAN,581.0
2022,23,LIRA,DEMOCRAT,209.0
2022,23,LOPEZ,OTHER,53.0
2024,23,GONZALES,REPUBLICAN,746.0
2024,23,LIMON,DEMOCRAT,223.0
