year,original_votes,interpolated_votes,diff
2016,41745.0,41745.0,0.0
2018,42841.0,42841.0,0.0
2020,58609.0,58591.0,18.0
2022,44644.0,44644.0,0.0
2024,64046.0,64046.0,0.0
