year,original_votes,interpolated_votes,diff
2016,93632.0,93632.0,0.0
2018,86156.0,86156.0,0.0
2020,126198.0,126198.0,0.0
2022,62511.0,62511.0,0.0
2024,108247.0,108247.0,0.0
