year,original_votes,interpolated_votes,diff
2016,1405.0,1405.0,0.0
2018,1189.0,1189.0,0.0
2020,1549.0,1549.0,0.0
2022,1144.0,1144.0,0.0
2024,1312.0,1312.0,0.0
