year,original_votes,interpolated_votes,diff
2016,118952.0,118952.0,0.0
2018,111014.0,111014.0,0.0
2020,151716.0,151716.0,0.0
2022,109224.0,109224.0,0.0
2024,149265.0,149265.0,0.0
