year,original_votes,interpolated_votes,diff
2016,10272.0,10272.0,0.0
2018,8727.0,8727.0,0.0
2020,11232.0,11232.0,0.0
2022,8222.0,8222.0,0.0
2024,9520.0,9520.0,0.0
