year,original_votes,interpolated_votes,diff
2016,2856.0,2856.0,0.0
2018,2397.0,2397.0,0.0
2020,3116.0,3116.0,0.0
2022,2120.0,2120.0,0.0
2024,2739.0,2739.0,0.0
