year,original_votes,interpolated_votes,diff
2016,30446.0,30446.0,0.0
2018,27071.0,27071.0,0.0
2020,33615.0,33615.0,0.0
2022,25051.0,25051.0,0.0
2024,34468.0,34468.0,0.0
