old_precinct_id,new_district_id,fragment_population,precinct_total,weight
2090110,21,5455,7204,0.7572182121043864
2090110,27,910,7204,0.1263187118267629
2090110,35,839,7204,0.11646307606885063
2090111,21,1139,1139,1.0
2090112,21,6646,6646,1.0
2090113,21,12352,13595,0.9085693269584406
2090113,27,572,13595,0.04207429201912468
2090113,35,671,13595,0.04935638102243472
2090120,21,11684,17595,0.6640522875816993
2090120,27,5911,17595,0.3359477124183007
2090125,27,16205,16205,1.0
2090127,27,17120,17120,1.0
2090129,27,13722,13722,1.0
2090221,27,12370,12370,1.0
2090223,27,7321,7321,1.0
2090224,27,15135,15135,1.0
2090225,21,51,3809,0.01338934103439223
2090225,27,3758,3809,0.9866106589656077
2090226,27,4369,4369,1.0
2090228,27,28991,28991,1.0
2090229,27,13045,13045,1.0
2090230,27,3879,3879,1.0
2090232,27,5889,5889,1.0
2090234,27,7515,7515,1.0
2090236,21,2166,7883,0.2747684891538754
2090236,27,5717,7883,0.7252315108461246
2090238,27,687,687,1.0
2090301,21,32,32,1.0
2090315,21,7163,7163,1.0
2090316,21,6256,6256,1.0
2090317,21,2185,2185,1.0
2090318,21,1090,1090,1.0
2090330,21,6907,6907,1.0
2090332,21,11458,15909,0.7202212584071909
2090332,27,4451,15909,0.2797787415928091
2090333,21,8014,11323,0.707762960346198
2090333,27,3309,11323,0.292237039653802
2090334,21,9122,9122,1.0
2090335,21,6313,6313,1.0
2090336,21,12302,14307,0.8598588103725449
2090336,27,2005,14307,0.1401411896274551
2090337,21,9331,9912,0.9413841807909604
2090337,27,581,9912,0.05861581920903955
2090339,21,3035,3052,0.994429882044561
2090339,27,17,3052,0.005570117955439056
2090413,21,6707,8673,0.7733194972904416
2090413,27,1966,8673,0.2266805027095584
2090414,21,8964,11673,0.7679259830377795
2090414,27,2709,11673,0.23207401696222052
2090415,21,9296,14680,0.6332425068119891
2090415,27,5384,14680,0.3667574931880109
2090416,21,600,2687,0.22329735764793449
2090416,27,2087,2687,0.7767026423520655
2090417,21,477,5760,0.0828125
2090417,27,5283,5760,0.9171875
2090418,27,357,357,1.0
2090419,27,5521,5521,1.0
2090420,21,1594,7437,0.21433373672179643
2090420,27,5843,7437,0.7856662632782035
2090421,21,2418,5421,0.4460431654676259
2090421,27,3003,5421,0.5539568345323741
2090440,10,873,6942,0.1257562662057044
2090440,21,6069,6942,0.8742437337942955
2090441,10,2127,10627,0.20015055989460806
2090441,21,8500,10627,0.7998494401053919
2090442,10,1705,16224,0.10509122287968442
2090442,21,5759,16224,0.35496794871794873
2090442,27,8760,16224,0.5399408284023669
2090443,10,1705,25237,0.06755953560248841
2090443,21,9304,25237,0.3686650552759837
2090443,27,14228,25237,0.5637754091215279
2090444,10,3080,25866,0.11907523389778087
2090444,21,16530,25866,0.6390628624449084
2090444,27,6256,25866,0.24186190365731075
2090447,21,9280,19372,0.47904191616766467
2090447,27,10092,19372,0.5209580838323353
2090449,21,12387,17714,0.6992774077001241
2090449,27,5327,17714,0.3007225922998758
2090114,21,5397,5397,1.0
2090115,21,6799,7447,0.9129850946689942
2090115,35,648,7447,0.08701490533100577
2090121,21,6732,8972,0.7503343736067767
2090121,27,2240,8972,0.24966562639322337
2090122,21,7922,10824,0.7318920916481892
2090122,27,2902,10824,0.2681079083518108
2090123,21,4285,4478,0.956900401965163
2090123,27,193,4478,0.04309959803483698
2090126,27,9023,9023,1.0
2090128,27,8880,8880,1.0
2090130,27,7784,7784,1.0
2090220,27,8892,8892,1.0
2090222,27,6057,6057,1.0
2090227,27,13064,13064,1.0
2090231,27,12293,12293,1.0
2090233,27,3895,3895,1.0
2090235,27,6577,6577,1.0
2090338,21,4689,5270,0.889753320683112
2090338,27,581,5270,0.11024667931688804
2090340,21,5286,5286,1.0
2090445,10,1904,10103,0.18845887360190042
2090445,21,5037,10103,0.49856478273780064
2090445,27,3162,10103,0.3129763436602989
2090446,21,3971,10190,0.38969578017664375
2090446,27,6219,10190,0.6103042198233563
2090448,10,1705,17147,0.09943430337668396
2090448,21,9377,17147,0.5468595089520033
2090448,27,6065,17147,0.3537061876713128
