year,original_votes,interpolated_votes,diff
2016,3019.0,3019.0,0.0
2018,2799.0,2799.0,0.0
2020,3530.0,3530.0,0.0
2022,2455.0,2455.0,0.0
2024,3303.0,3303.0,0.0
