year,original_votes,interpolated_votes,diff
2016,21431.0,21431.0,0.0
2018,20410.0,20410.0,0.0
2020,28924.0,28924.0,0.0
2022,19666.0,19666.0,0.0
2024,30583.0,30583.0,0.0
