old_precinct_id,new_district_id,fragment_population,precinct_total,weight
3390001,8,7105,7105,1.0
3390002,8,8363,8363,1.0
3390003,2,15209,21834,0.6965741504076212
3390003,8,5449,21834,0.2495648987817166
3390003,38,1176,21834,0.05386095081066227
3390004,2,6726,6726,1.0
3390005,8,1088,1237,0.8795472918350848
3390005,10,149,1237,0.12045270816491511
3390006,2,13041,16998,0.7672079068125662
3390006,8,3957,16998,0.23279209318743382
3390007,2,6969,7411,0.9403589259209284
3390007,8,442,7411,0.05964107407907165
3390008,8,9438,10790,0.8746987951807229
3390008,10,1352,10790,0.12530120481927712
3390009,8,5361,6130,0.8745513866231648
3390009,10,769,6130,0.12544861337683524
3390010,8,9749,9749,1.0
3390011,8,7008,7008,1.0
3390012,2,2578,14577,0.1768539480002744
3390012,8,11411,14577,0.7828085339919051
3390012,10,588,14577,0.04033751800782054
3390013,8,11773,11773,1.0
3390014,2,17312,18556,0.9329596895882734
3390014,29,1244,18556,0.06704031041172666
3390015,2,5301,21097,0.25126795278949615
3390015,8,15796,21097,0.7487320472105039
3390016,2,8092,9808,0.8250407830342578
3390016,9,1716,9808,0.17495921696574226
3390017,8,11336,11336,1.0
3390018,8,15331,15331,1.0
3390019,8,10046,10050,0.9996019900497513
3390019,10,4,10050,0.0003980099502487562
3390020,8,12208,12208,1.0
3390021,8,13460,13460,1.0
3390022,8,9313,9313,1.0
3390023,8,10187,10187,1.0
3390024,2,10487,11465,0.9146969036197121
3390024,8,978,11465,0.08530309638028784
3390025,2,8831,23965,0.36849572292927185
3390025,8,15134,23965,0.6315042770707281
3390026,2,12042,12042,1.0
3390027,2,17,12743,0.001334065761594601
3390027,8,12726,12743,0.9986659342384054
3390028,8,10056,13332,0.7542754275427542
3390028,38,3276,13332,0.24572457245724572
3390029,8,12255,12255,1.0
3390030,8,7256,7256,1.0
3390031,2,10188,10188,1.0
3390032,2,12627,12627,1.0
3390033,2,10635,10635,1.0
3390034,2,14765,19690,0.749873031995937
3390034,8,4925,19690,0.250126968004063
3390035,2,10147,10147,1.0
3390036,2,12847,17022,0.7547291740101045
3390036,8,4175,17022,0.24527082598989544
3390037,2,8906,8906,1.0
3390038,8,10876,10876,1.0
3390039,8,13046,13046,1.0
3390040,8,15446,15446,1.0
3390041,2,9133,11970,0.7629908103592314
3390041,8,2313,11970,0.19323308270676692
3390041,9,337,11970,0.028153717627401837
3390041,10,187,11970,0.015622389306599833
3390042,2,5435,8831,0.6154455894009738
3390042,8,3396,8831,0.3845544105990262
3390043,8,11076,11076,1.0
3390044,8,11793,11793,1.0
3390045,2,7719,7719,1.0
3390046,2,14502,15746,0.9209958084592913
3390046,29,1244,15746,0.07900419154070876
3390047,2,12437,12437,1.0
3390048,2,8365,8365,1.0
3390049,2,6596,6596,1.0
3390050,8,10016,10016,1.0
3390051,8,11313,11313,1.0
3390052,2,13726,13726,1.0
3390053,2,11997,12129,0.9891169923324264
3390053,9,132,12129,0.010883007667573583
3390054,2,8651,8705,0.9937966685812751
3390054,9,54,8705,0.006203331418724871
3390055,2,1720,11517,0.14934444733871668
3390055,8,9797,11517,0.8506555526612833
3390056,2,6841,8963,0.7632489121945777
3390056,8,2122,8963,0.23675108780542228
3390057,8,4629,4629,1.0
3390058,2,6311,6311,1.0
3390059,2,6148,6148,1.0
3390060,8,14296,14296,1.0
3390061,2,11817,13711,0.8618627379476332
3390061,8,947,13711,0.06906863102618335
3390061,38,947,13711,0.06906863102618335
3390062,2,8456,8456,1.0
3390063,8,12071,12071,1.0
3390064,2,8313,10153,0.8187727765192554
3390064,8,1840,10153,0.1812272234807446
3390065,8,12341,14342,0.8604797099428253
3390065,38,2001,14342,0.13952029005717473
3390066,2,2094,16147,0.12968353254474516
3390066,8,12169,16147,0.7536384467702979
3390066,38,1884,16147,0.11667802068495696
3390067,2,7920,7920,1.0
3390068,2,11369,11369,1.0
3390069,2,10181,10181,1.0
3390070,2,6648,6648,1.0
3390071,2,10552,13090,0.8061115355233003
3390071,8,2538,13090,0.19388846447669977
3390072,8,6724,6724,1.0
3390073,8,6008,6008,1.0
3390074,2,7266,20722,0.35064182993919507
3390074,8,13456,20722,0.649358170060805
3390075,2,10197,10796,0.9445164875879956
3390075,8,599,10796,0.05548351241200444
3390076,2,13086,19408,0.6742580379225062
3390076,8,6322,19408,0.32574196207749384
3390077,8,6272,6272,1.0
3390078,2,15519,16799,0.9238049883921662
3390078,8,1280,16799,0.0761950116078338
3390079,2,6969,6969,1.0
3390080,2,14793,14793,1.0
3390081,2,15240,17074,0.892585217289446
3390081,8,1834,17074,0.10741478271055406
3390082,2,13199,13199,1.0
3390083,8,5362,6222,0.8617807778849245
3390083,10,860,6222,0.13821922211507554
3390084,2,13763,13763,1.0
3390085,8,11777,11777,1.0
3390086,8,5419,5419,1.0
3390087,2,11923,13167,0.9055213792055897
3390087,29,1244,13167,0.09447862079441027
3390088,2,15253,16497,0.924592350124265
3390088,29,1244,16497,0.07540764987573498
3390089,2,4512,15228,0.2962962962962963
3390089,8,10716,15228,0.7037037037037037
3390090,2,4925,20899,0.23565720847887459
3390090,8,15974,20899,0.7643427915211254
3390091,8,4314,4639,0.9299417978012503
3390091,10,325,4639,0.07005820219874972
3390092,2,13966,13966,1.0
3390093,2,14759,14759,1.0
3390094,2,7251,7503,0.9664134346261496
3390094,29,252,7503,0.03358656537385046
3390095,2,9014,9014,1.0
3390095,29,0,9014,0.0
3390096,2,14415,16795,0.8582911580827627
3390096,8,2380,16795,0.14170884191723726
3390097,2,785,8987,0.08734839212195393
3390097,8,8202,8987,0.9126516078780461
3390098,2,14140,15527,0.9106717331100663
3390098,8,1387,15527,0.08932826688993366
3390099,2,2390,12043,0.1984555343352985
3390099,8,9653,12043,0.8015444656647015
3390100,2,12646,13922,0.9083465019393765
3390100,29,1276,13922,0.09165349806062348
