old_precinct_id,new_district_id,fragment_population,precinct_total,weight
690101,19,1331,1331,1.0
690105,19,487,487,1.0
690201,19,2674,2674,1.0
690206,19,348,348,1.0
690301,13,8,2452,0.0032626427406199023
690301,19,2444,2452,0.9967373572593801
690307,13,112,576,0.19444444444444445
690307,19,464,576,0.8055555555555556
690401,13,7,1911,0.003663003663003663
690401,19,1904,1911,0.9963369963369964
690408,13,3,818,0.003667481662591687
690408,19,815,818,0.9963325183374083
