year,original_votes,interpolated_votes,diff
2016,85980.0,85980.0,0.0
2018,73810.0,73810.0,0.0
2020,92362.0,92362.0,0.0
2022,61574.0,61574.0,0.0
2024,83035.0,83035.0,0.0
