year,new_district_id,candidate,party,estimated_votes
2016,13,Arrington,REPUBLICAN,3.006299840510367
2016,13,Bonar,LIBERTARIAN,0.20741626794258372
2016,13,Lawson,OTHER,0.12312599681020733
2016,19,Arrington,REPUBLICAN,1368.9937001594897
2016,19,Bonar,LIBERTARIAN,90.79258373205742
2016,19,Lawson,OTHER,53.87687400318979
2018,13,ARRINGTON,REPUBLICAN,3.150079744816587
2018,13,LEVARIO,DEMOCRAT,0.5057416267942583
2018,19,ARRINGTON,REPUBLICAN,1396.8499202551834
2018,19,LEVARIO,DEMOCRAT,252.49425837320575
2020,13,ARRINGTON,REPUBLICAN,4.18054226475279
2020,13,BURNES,LIBERTARIAN,0.00909090909090909
2020,13,WATSON,DEMOCRAT,0.46690590111642744
2020,19,ARRINGTON,REPUBLICAN,1848.8194577352472
2020,19,BURNES,LIBERTARIAN,22.990909090909092
2020,19,WATSON,DEMOCRAT,323.53309409888357
2022,13,ARRINGTON,REPUBLICAN,3.2343700159489632
2022,13,LEWIS,OTHER,0.09090909090909091
2022,19,ARRINGTON,REPUBLICAN,1438.765629984051
2022,19,LEWIS,OTHER,177.9090909090909
2024,13,ARRINGTON,REPUBLICAN,4.6912280701754385
2024,13,JOHNSON,LIBERTARIAN,0.12312599681020733
2024,13,LEWIS,OTHER,0.12974481658692183
2024,19,ARRINGTON,REPUBLICAN,1916.3087719298246
2024,19,JOHNSON,LIBERTARIAN,85.87687400318978
2024,19,LEWIS,OTHER,132.87025518341306
