year,original_votes,interpolated_votes,diff
2016,1926.0,1926.0,0.0
2018,1653.0,1653.0,0.0
2020,2148.0,2148.0,0.0
2022,1654.0,1654.0,0.0
2024,1892.0,1892.0,0.0
