year,original_votes,interpolated_votes,diff
2016,16003.0,16003.0,0.0
2018,14290.0,14290.0,0.0
2020,18902.0,18902.0,0.0
2022,12138.0,12138.0,0.0
2024,19558.0,19558.0,0.0
