old_precinct_id,new_district_id,fragment_population,precinct_total,weight
4850101,13,2169,2169,1.0
4850102,13,3567,3567,1.0
4850103,13,10552,10552,1.0
4850104,13,11495,11495,1.0
4850105,13,2064,2064,1.0
4850106,13,227,227,1.0
4850107,13,10268,10268,1.0
4850108,13,9216,9216,1.0
4850109,13,2755,2755,1.0
4850201,13,8062,8062,1.0
4850202,13,10026,10026,1.0
4850203,13,4809,4809,1.0
4850204,13,2220,2220,1.0
4850205,13,7514,7514,1.0
4850206,13,6917,6917,1.0
4850207,13,274,274,1.0
4850208,13,1492,1492,1.0
4850209,13,914,914,1.0
4850210,13,1139,1139,1.0
4850211,13,441,441,1.0
4850301,13,3380,3380,1.0
4850302,13,8401,8401,1.0
4850303,13,4519,4519,1.0
4850304,13,3600,3600,1.0
4850305,13,1182,1182,1.0
4850306,13,2327,2327,1.0
4850307,13,3468,3468,1.0
4850308,13,10046,10046,1.0
4850309,13,4049,4049,1.0
4850310,13,5960,5960,1.0
4850401,13,5679,5679,1.0
4850402,13,4385,4385,1.0
4850403,13,7973,7973,1.0
4850404,13,5920,5920,1.0
4850405,13,10056,10056,1.0
4850406,13,7202,7202,1.0
4850407,13,1751,1751,1.0
4850408,13,1849,1849,1.0
4850409,13,1294,1294,1.0
4850410,13,1541,1541,1.0
