year,original_votes,interpolated_votes,diff
2016,5413.0,5413.0,0.0
2018,4963.0,4963.0,0.0
2020,6617.0,6617.0,0.0
2022,4887.0,4887.0,0.0
2024,6709.0,6709.0,0.0
