year,original_votes,interpolated_votes,diff
2016,12964.0,12964.0,0.0
2018,12174.0,12174.0,0.0
2020,15632.0,15632.0,0.0
2022,11158.0,11158.0,0.0
2024,15045.0,15045.0,0.0
