year,original_votes,interpolated_votes,diff
2016,5234.0,5234.0,0.0
2018,4994.0,4994.0,0.0
2020,6613.0,6613.0,0.0
2022,4867.0,4867.0,0.0
2024,6446.0,6446.0,0.0
