year,original_votes,interpolated_votes,diff
2016,3910.0,3910.0,0.0
2018,3878.0,3878.0,0.0
2020,4959.0,4959.0,0.0
2022,3938.0,3938.0,0.0
2024,4248.0,4248.0,0.0
