year,original_votes,interpolated_votes,diff
2016,13282.0,13282.0,0.0
2018,10595.0,10595.0,0.0
2020,14670.0,14670.0,0.0
2022,8952.0,8952.0,0.0
2024,14194.0,14194.0,0.0
