year,original_votes,interpolated_votes,diff
2016,18700.0,18686.0,14.0
2018,16230.0,16230.0,0.0
2020,21260.0,21260.0,0.0
2022,15409.0,15409.0,0.0
2024,17101.0,17101.0,0.0
