year,original_votes,interpolated_votes,diff
2016,1212.0,1212.0,0.0
2018,1082.0,1082.0,0.0
2020,1413.0,1413.0,0.0
2022,1019.0,1019.0,0.0
2024,1115.0,1115.0,0.0
