year,original_votes,interpolated_votes,diff
2016,165842.0,165842.0,0.0
2018,147988.0,147988.0,0.0
2020,210510.0,210510.0,0.0
2022,139218.0,139218.0,0.0
2024,211542.0,211542.0,0.0
