old_precinct_id,new_district_id,fragment_population,precinct_total,weight
4510106,11,4608,4608,1.0
4510107,11,3381,3381,1.0
4510108,11,2470,2470,1.0
4510112,11,3526,3526,1.0
4510114,11,3539,3539,1.0
4510124,11,5148,5148,1.0
4510137,11,7289,7289,1.0
4510144,11,6147,6147,1.0
4510146,11,9640,9640,1.0
4510213,11,6780,6788,0.9988214496169712
4510213,23,8,6788,0.0011785503830288745
4510215,11,8566,8566,1.0
4510225,11,457,457,1.0
4510228,11,7971,7971,1.0
4510230,11,12979,12979,1.0
4510241,11,9248,9248,1.0
4510304,11,8708,8708,1.0
4510305,11,1387,1387,1.0
4510306,11,4214,4214,1.0
4510308,11,1250,1250,1.0
4510319,11,8259,8259,1.0
4510327,11,7682,7682,1.0
4510348,11,2630,2630,1.0
4510351,11,994,994,1.0
4510358,11,9749,9749,1.0
4510358,23,0,9749,0.0
4510401,11,1236,1236,1.0
4510402,11,7433,7433,1.0
4510420,11,1403,1403,1.0
4510421,11,7748,7748,1.0
4510422,11,1805,1820,0.9917582417582418
4510422,23,15,1820,0.008241758241758242
4510423,11,4094,4094,1.0
4510424,11,6061,6061,1.0
4510434,11,3510,3510,1.0
4510435,11,3886,3886,1.0
4510436,11,7526,7526,1.0
