year,original_votes,interpolated_votes,diff
2016,1828.0,1828.0,0.0
2018,1710.0,1710.0,0.0
2020,2234.0,2234.0,0.0
2022,1667.0,1667.0,0.0
2024,2161.0,2161.0,0.0
