old_precinct_id,new_district_id,fragment_population,precinct_total,weight
4590001,1,111,4832,0.02297185430463576
4590001,32,4721,4832,0.9770281456953642
4590002,1,825,6601,0.12498106347523102
4590002,32,5776,6601,0.8750189365247689
4590003,1,572,3926,0.1456953642384106
4590003,32,3354,3926,0.8543046357615894
4590004,1,438,3768,0.11624203821656051
4590004,32,3330,3768,0.8837579617834395
4590005,32,2890,2890,1.0
4590006,1,414,4626,0.08949416342412451
4590006,32,4212,4626,0.9105058365758755
4590007,1,391,5378,0.072703607288955
4590007,3,0,5378,0.0
4590007,32,4987,5378,0.927296392711045
4590008,3,0,2400,0.0
4590008,32,2400,2400,1.0
4590009,1,0,3484,0.0
4590009,32,3484,3484,1.0
4590010,32,4966,4966,1.0
4590011,1,0,1717,0.0
4590011,32,1717,1717,1.0
4590012,32,2580,2580,1.0
4590013,32,1977,1977,1.0
4590014,32,1147,1147,1.0
4590015,32,3524,3524,1.0
4590016,1,311,3947,0.07879402077527235
4590016,32,3636,3947,0.9212059792247277
4590017,32,4644,4644,1.0
4590018,32,1585,1585,1.0
4590019,32,522,522,1.0
4590020,32,612,612,1.0
4590021,32,99,99,1.0
