year,original_votes,interpolated_votes,diff
2016,1425.0,1425.0,0.0
2018,1282.0,1282.0,0.0
2020,1607.0,1607.0,0.0
2022,1230.0,1230.0,0.0
2024,1697.0,1697.0,0.0
