year,original_votes,interpolated_votes,diff
2016,23000.0,23000.0,0.0
2018,22039.0,22039.0,0.0
2020,27411.0,27411.0,0.0
2022,22267.0,22267.0,0.0
2024,27802.0,27802.0,0.0
